,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run
73,73,0.004824898459493007,-0.05692816568240905,0.0125333233564318,-0.01012371375459322,0.04413054510951042,DSAC,sq_error_da_a,pretty-grass-222
74,74,0.0074930800883759195,-0.08656257903029269,1.457824875494621e-15,-0.013918528222917432,0.05419251322746277,DSAC,sq_error_da_a,pretty-grass-222
75,75,0.00997637705452272,-0.11241513879108508,-0.012533323356428908,-0.015907983943293777,0.05675429105758667,DSAC,sq_error_da_a,pretty-grass-222
76,76,0.012127045687458432,-0.1349918550406876,-0.02486898871648393,-0.018395415838978208,0.05971899628639221,DSAC,sq_error_da_a,pretty-grass-222
77,77,0.014350633245604238,-0.1566065838625016,-0.0368124552684664,-0.021522848230498038,0.0657205730676651,DSAC,sq_error_da_a,pretty-grass-222
78,78,0.016773091668389715,-0.17768633863805383,-0.04817536741017016,-0.024688049072526374,0.07243507355451584,DSAC,sq_error_da_a,pretty-grass-222
79,79,0.01863695236931362,-0.19529574893861398,-0.058778525229245995,-0.026396124838691137,0.07501339912414551,DSAC,sq_error_da_a,pretty-grass-222
80,80,0.01996628599835357,-0.20975681955927183,-0.06845471059286762,-0.02796652274800262,0.077507883310318,DSAC,sq_error_da_a,pretty-grass-222
81,81,0.020711914971189446,-0.22096767140739293,-0.0770513242775778,-0.028817839696721977,0.07928356528282166,DSAC,sq_error_da_a,pretty-grass-222
82,82,0.021097357563938535,-0.22968208708872337,-0.08443279255020061,-0.029466687135662473,0.08148843050003052,DSAC,sq_error_da_a,pretty-grass-222
83,83,0.021317601580689946,-0.23648819000895507,-0.09048270524660122,-0.02996456362731318,0.08397902548313141,DSAC,sq_error_da_a,pretty-grass-222
84,84,0.02148232255165351,-0.24167414262145176,-0.0951056516295148,-0.030364325084135654,0.08639952540397644,DSAC,sq_error_da_a,pretty-grass-222
85,85,0.021688462468345503,-0.24549875755859013,-0.09822872507286852,-0.030795846554000715,0.08873668313026428,DSAC,sq_error_da_a,pretty-grass-222
86,86,0.021949871504981282,-0.24795756309279915,-0.09980267284282704,-0.03120382043190694,0.09063808619976044,DSAC,sq_error_da_a,pretty-grass-222
87,87,0.022117401718805368,-0.24852187711317486,-0.09980267284282729,-0.03131726390094572,0.09131835401058197,DSAC,sq_error_da_a,pretty-grass-222
88,88,0.022163980907759534,-0.24710444810305146,-0.09822872507286923,-0.03129581630881773,0.09128250181674957,DSAC,sq_error_da_a,pretty-grass-222
89,89,0.02222074872457773,-0.24417190778622547,-0.09510565162951598,-0.03135053074562341,0.09129016101360321,DSAC,sq_error_da_a,pretty-grass-222
90,90,0.02239623005960758,-0.24013640570070982,-0.09048270524660285,-0.03153519864652927,0.09133992344141006,DSAC,sq_error_da_a,pretty-grass-222
91,91,0.022764015170809872,-0.23531027652581074,-0.08443279255020265,-0.03190276694583619,0.09136372059583664,DSAC,sq_error_da_a,pretty-grass-222
92,92,0.023369876848672824,-0.22992341737724595,-0.07705132427758034,-0.03250624890825649,0.09130596369504929,DSAC,sq_error_da_a,pretty-grass-222
93,93,0.024198852922890115,-0.2240145155647529,-0.06845471059287041,-0.03332944929239504,0.09094071388244629,DSAC,sq_error_da_a,pretty-grass-222
94,94,0.02516180174577499,-0.21740324507384012,-0.05877852522924908,-0.03425587313401962,0.08996278792619705,DSAC,sq_error_da_a,pretty-grass-222
95,95,0.025993491942227633,-0.20940034048267128,-0.0481753674101735,-0.03498977073484734,0.08759480714797974,DSAC,sq_error_da_a,pretty-grass-222
96,96,0.026008960611350215,-0.1980853935171117,-0.036812455268469955,-0.03476844132614819,0.08188623189926147,DSAC,sq_error_da_a,pretty-grass-222
97,97,0.02472739078725309,-0.18211844272906327,-0.024868988716487798,-0.032916013977179234,0.07323391735553741,DSAC,sq_error_da_a,pretty-grass-222
98,98,0.021966842239255203,-0.16074547616198118,-0.012533323356432868,-0.029290233974808944,0.06213534623384476,DSAC,sq_error_da_a,pretty-grass-222
99,99,0.01799843779548882,-0.1341582565311934,-2.5358854471262447e-15,-0.024211972418873295,0.04972165822982788,DSAC,sq_error_da_a,pretty-grass-222
0,0,0.0032263355338495565,-0.04426751760432962,0.012533323356430426,-0.0032263355338495565,0.06455749273300171,DSAC,sq_error_da,fluent-feather-221
1,1,0.003921908839436823,-0.03775615670799097,0.02486898871648548,-0.010320664151402766,0.0005699433386325836,DSAC,sq_error_da,fluent-feather-221
2,2,0.0022064509364422367,-0.010160419206512297,0.0368124552684678,-0.005336393651610236,-0.03072948381304741,DSAC,sq_error_da,fluent-feather-221
3,3,0.0009008937713746379,0.01816047491703343,0.04817536741017153,-0.0015616116312388729,-0.03733666241168976,DSAC,sq_error_da,fluent-feather-221
4,4,0.00022024758073308518,0.043937784656988624,0.058778525229247314,-0.000483978017296577,-0.039973966777324677,DSAC,sq_error_da,fluent-feather-221
5,5,2.3200288150565977e-05,0.0636380428494423,0.06845471059286887,-0.00027246467742707053,-0.03748132288455963,DSAC,sq_error_da,fluent-feather-221
6,6,1.9966818507147962e-07,0.07660448181644584,0.07705132427757894,-0.00043299644447977975,-0.03315335512161255,DSAC,sq_error_da,fluent-feather-221
7,7,8.792675878641497e-07,0.0834950998564771,0.08443279255020152,-0.000456831703319752,-0.02859383076429367,DSAC,sq_error_da,fluent-feather-221
8,8,1.0335136012629646e-05,0.08726787461146274,0.09048270524660196,-0.00015567659194906154,-0.027140416204929352,DSAC,sq_error_da,fluent-feather-221
9,9,3.506376116838533e-05,0.08918418549616752,0.09510565162951536,-6.39802095231064e-05,-0.02685125172138214,DSAC,sq_error_da,fluent-feather-221
10,10,6.980255736737582e-05,0.08987393259385565,0.09822872507286887,-8.710951103597018e-05,-0.027024321258068085,DSAC,sq_error_da,fluent-feather-221
11,11,0.00010722928670733063,0.08944751534970662,0.09980267284282716,-0.00010878645805208771,-0.027008749544620514,DSAC,sq_error_da,fluent-feather-221
12,12,0.00013264707342326078,0.08828542172013036,0.09980267284282716,-0.00015206328645884427,-0.02720291167497635,DSAC,sq_error_da,fluent-feather-221
13,13,0.00013460191038422445,0.08662691873143116,0.09822872507286888,-0.000161368866236733,-0.027470581233501434,DSAC,sq_error_da,fluent-feather-221
14,14,0.00011022933431451795,0.08460663575589566,0.09510565162951534,-0.0001337694437104988,-0.027705982327461243,DSAC,sq_error_da,fluent-feather-221
15,15,6.692115905994006e-05,0.0823021698692602,0.09048270524660196,-8.177761677020617e-05,-0.027854546904563904,DSAC,sq_error_da,fluent-feather-221
16,16,2.514614486084182e-05,0.07941819936023665,0.0844327925502015,-7.149695181236465e-05,-0.027391038835048676,DSAC,sq_error_da,fluent-feather-221
17,17,1.087257742892775e-06,0.07600860775671008,0.0770513242775789,-6.418175446988251e-05,-0.026760093867778778,DSAC,sq_error_da,fluent-feather-221
18,18,1.3569484547347084e-05,0.07213838872041296,0.06845471059286883,-9.09482343947592e-05,-0.025986306369304657,DSAC,sq_error_da,fluent-feather-221
19,19,7.892198452950673e-05,0.06766232984942586,0.05877852522924725,-0.0002000073302745934,-0.02477545291185379,DSAC,sq_error_da,fluent-feather-221
20,20,0.0001839582090504559,0.06173848685410679,0.048175367410171484,-0.00045375043798760495,-0.0220775306224823,DSAC,sq_error_da,fluent-feather-221
21,21,0.00020403501400048595,0.05109653780815106,0.036812455268467735,-0.0009962098003297554,-0.014155782759189606,DSAC,sq_error_da,fluent-feather-221
22,22,5.727255848535828e-05,0.03243685225154985,0.024868988716485397,-0.0014525949409354621,-0.00020255893468856812,DSAC,sq_error_da,fluent-feather-221
23,23,0.00011242386976274825,0.0019303110597880015,0.012533323356430322,-0.0022719813613036573,0.02139301598072052,DSAC,sq_error_da,fluent-feather-221
24,24,0.001406203113473965,-0.03749937484110863,-7.6571373978539e-17,-0.003447392486013485,0.04180490970611572,DSAC,sq_error_da,fluent-feather-221
25,25,0.005025520497176739,-0.08342422895917159,-0.012533323356430563,-0.00697622331342468,0.06131193786859512,DSAC,sq_error_da,fluent-feather-221
26,26,0.010238673366831201,-0.12605531865700276,-0.024868988716485588,-0.010984519697950739,0.0687704011797905,DSAC,sq_error_da,fluent-feather-221
27,27,0.015239116970757628,-0.1602592736590511,-0.036812455268467915,-0.015244647536734724,0.06882570683956146,DSAC,sq_error_da,fluent-feather-221
28,28,0.018794700948170255,-0.1852691344025855,-0.04817536741017166,-0.019022403357199263,0.06654868274927139,DSAC,sq_error_da,fluent-feather-221
29,29,0.019980061597495373,-0.2001293709907616,-0.05877852522924742,-0.020508739895491894,0.06126189976930618,DSAC,sq_error_da,fluent-feather-221
30,30,0.01965708051614344,-0.208658421371662,-0.06845471059286899,-0.019835006341262458,0.059482641518116,DSAC,sq_error_da,fluent-feather-221
31,31,0.0185113092713822,-0.2131075967216755,-0.07705132427757905,-0.01851931268505942,0.05956267565488815,DSAC,sq_error_da,fluent-feather-221
32,32,0.017021545778646948,-0.21489943878074957,-0.08443279255020164,-0.01713239775194216,0.06067119538784027,DSAC,sq_error_da,fluent-feather-221
33,33,0.015460003505933788,-0.2148209676839298,-0.09048270524660205,-0.015605663101661709,0.062127791345119476,DSAC,sq_error_da,fluent-feather-221
34,34,0.013967896552315865,-0.21329150760355262,-0.09510565162951541,-0.014108477832308923,0.06353360414505005,DSAC,sq_error_da,fluent-feather-221
35,35,0.012613451951538669,-0.21053835044638117,-0.09822872507286891,-0.012728281044756519,0.06468189507722855,DSAC,sq_error_da,fluent-feather-221
36,36,0.011429786998266757,-0.2067128547632914,-0.09980267284282718,-0.011511795538897097,0.06550198048353195,DSAC,sq_error_da,fluent-feather-221
37,37,0.010425092334461074,-0.20190601428893787,-0.09980267284282714,-0.010468317622852188,0.06593423336744308,DSAC,sq_error_da,fluent-feather-221
38,38,0.009557779327320562,-0.1959926209001146,-0.09822872507286884,-0.009583037540602194,0.06568165123462677,DSAC,sq_error_da,fluent-feather-221
39,39,0.008810368821001826,-0.18896921655756302,-0.09510565162951531,-0.008889233216620265,0.06489300727844238,DSAC,sq_error_da,fluent-feather-221
40,40,0.00817030106207134,-0.1808724229255024,-0.09048270524660189,-0.008297296953403968,0.06362304836511612,DSAC,sq_error_da,fluent-feather-221
41,41,0.007621260631370246,-0.17173262434482892,-0.08443279255020146,-0.007796742666053474,0.061868228018283844,DSAC,sq_error_da,fluent-feather-221
42,42,0.007132964018829576,-0.16150820095928894,-0.07705132427757891,-0.00736692268038582,0.059528641402721405,DSAC,sq_error_da,fluent-feather-221
43,43,0.006614740310716081,-0.14978576438363242,-0.06845471059286883,-0.0069624425158972035,0.05605161935091019,DSAC,sq_error_da,fluent-feather-221
44,44,0.006063294666165653,-0.13664568561259285,-0.05877852522924734,-0.006462316470498387,0.052061401307582855,DSAC,sq_error_da,fluent-feather-221
45,45,0.005508784584966899,-0.12239655431099461,-0.048175367410171616,-0.005925054483381511,0.04789870232343674,DSAC,sq_error_da,fluent-feather-221
46,46,0.00464673287428234,-0.10497940381600329,-0.036812455268467874,-0.005419300340183715,0.04017302766442299,DSAC,sq_error_da,fluent-feather-221
47,47,0.002651163553275321,-0.07635843960960859,-0.024868988716485622,-0.004698564847387527,0.019699014723300934,DSAC,sq_error_da,fluent-feather-221
48,48,0.0007854989617631677,-0.04056007774867463,-0.012533323356430643,-0.0025357701703474763,0.0021963026374578476,DSAC,sq_error_da,fluent-feather-221
49,49,2.5372092345711173e-05,-0.005037071802715662,-2.0212861992297212e-16,-0.0009082375808749166,-0.006632352247834206,DSAC,sq_error_da,fluent-feather-221
50,50,0.00014095257635723767,0.024405668379939103,0.012533323356430155,-0.00023824067454349216,-0.007605233229696751,DSAC,sq_error_da,fluent-feather-221
51,51,0.0005168913738734189,0.047604233907012974,0.024868988716485144,-0.0005199890458888474,-0.007574256509542465,DSAC,sq_error_da,fluent-feather-221
52,52,0.0008229223040376801,0.06549907765657159,0.03681245526846741,-0.0008595065174137254,-0.007940098643302917,DSAC,sq_error_da,fluent-feather-221
53,53,0.0012245485183302954,0.08316891707764976,0.0481753674101711,-0.0019093537327353552,-0.014788150787353516,DSAC,sq_error_da,fluent-feather-221
54,54,0.0014900069061695245,0.09737913281733444,0.05877852522924686,-0.0017129558447776941,-0.01701764017343521,DSAC,sq_error_da,fluent-feather-221
55,55,0.0015450970426387713,0.10776243302293019,0.06845471059286855,-0.0016492338076419756,-0.018059007823467255,DSAC,sq_error_da,fluent-feather-221
56,56,0.001389175358065439,0.11432296709172672,0.0770513242775786,-0.0014120769527042633,-0.0182880237698555,DSAC,sq_error_da,fluent-feather-221
57,57,0.0009889410618815465,0.11588022586170607,0.0844327925502012,-0.001228357273725037,-0.015893861651420593,DSAC,sq_error_da,fluent-feather-221
58,58,0.0005958086684907119,0.11489189754152844,0.09048270524660168,-0.0006016014949048201,-0.01583593338727951,DSAC,sq_error_da,fluent-feather-221
59,59,0.0003031417323343005,0.11251661749400124,0.09510565162951513,-0.00038770507705132627,-0.016681566834449768,DSAC,sq_error_da,fluent-feather-221
60,60,0.00012569667116868756,0.10944017775165606,0.09822872507286873,-0.00025416703240144516,-0.017966270446777344,DSAC,sq_error_da,fluent-feather-221
61,61,4.010525680573033e-05,0.10613554397729136,0.09980267284282712,-0.0001959132883647208,-0.01952435076236725,DSAC,sq_error_da,fluent-feather-221
62,62,8.397593565168431e-06,0.10270053301287828,0.0998026728428272,-0.00014798422104853634,-0.020920217037200928,DSAC,sq_error_da,fluent-feather-221
63,63,8.963151070041908e-07,0.09917546426979931,0.09822872507286903,-0.00011946112943615154,-0.0221058651804924,DSAC,sq_error_da,fluent-feather-221
64,64,1.997495078523408e-07,0.09555258507853501,0.09510565162951565,-9.31159401320894e-05,-0.02303502708673477,DSAC,sq_error_da,fluent-feather-221
65,65,1.7033898794644624e-06,0.09178784503967609,0.09048270524660239,-6.4946153160333e-05,-0.023667454719543457,DSAC,sq_error_da,fluent-feather-221
66,66,1.0285322738758452e-05,0.08763986640946349,0.08443279255020199,-1.5399401260486968e-05,-0.023718595504760742,DSAC,sq_error_da,fluent-feather-221
67,67,3.7138171126163535e-05,0.08314543382091429,0.07705132427757955,-5.394072048834615e-05,-0.023550570011138916,DSAC,sq_error_da,fluent-feather-221
68,68,9.763896139181698e-05,0.07833595350010639,0.06845471059286962,-0.00013576060207403745,-0.02316935360431671,DSAC,sq_error_da,fluent-feather-221
69,69,0.000209214381986491,0.0732427701796938,0.0587785252292482,-0.00026736690860354115,-0.02258782833814621,DSAC,sq_error_da,fluent-feather-221
70,70,0.00036157714672706786,0.06719054941632406,0.04817536741017256,-0.000541499727446062,-0.02078860253095627,DSAC,sq_error_da,fluent-feather-221
71,71,0.0003881286010568936,0.05651343496636453,0.036812455268468956,-0.0011406715140169462,-0.013263173401355743,DSAC,sq_error_da,fluent-feather-221
72,72,0.00016844713428757247,0.03784770723133145,0.024868988716486753,-0.0015337399516417748,0.0003897547721862793,DSAC,sq_error_da,fluent-feather-221
73,73,2.690655129908206e-05,0.007346170833218119,0.0125333233564318,-0.002160415322957026,0.021724842488765717,DSAC,sq_error_da,fluent-feather-221
74,74,0.0010530778184817359,-0.03245116051055249,1.457824875494621e-15,-0.0031257235423014684,0.04245129972696304,DSAC,sq_error_da,fluent-feather-221
75,75,0.004500096308260659,-0.07961608051697397,-0.012533323356428908,-0.006565258668928841,0.06310292333364487,DSAC,sq_error_da,fluent-feather-221
76,76,0.009648525119132327,-0.12309589500560783,-0.02486898871648393,-0.010346676558560657,0.07008443772792816,DSAC,sq_error_da,fluent-feather-221
77,77,0.014604944802971306,-0.1576633750124688,-0.0368124552684664,-0.014665722914190712,0.0694766566157341,DSAC,sq_error_da,fluent-feather-221
78,78,0.01817118091585531,-0.18297589009408008,-0.04817536741017016,-0.018411480766557596,0.06707365810871124,DSAC,sq_error_da,fluent-feather-221
79,79,0.01942607374527092,-0.19815597586338166,-0.058778525229245995,-0.019955713913222504,0.061777256429195404,DSAC,sq_error_da,fluent-feather-221
80,80,0.01918864799621837,-0.2069778061264947,-0.06845471059286762,-0.019372211675675082,0.059941619634628296,DSAC,sq_error_da,fluent-feather-221
81,81,0.01812500983159919,-0.21168048096957817,-0.0770513242775778,-0.018126302507332756,0.05995454639196396,DSAC,sq_error_da,fluent-feather-221
82,82,0.016705557100776626,-0.21368277166345473,-0.08443279255020061,-0.01680942564487834,0.06099323183298111,DSAC,sq_error_da,fluent-feather-221
83,83,0.015203342973727673,-0.21378454210934902,-0.09048270524660122,-0.015343916058082073,0.062398962676525116,DSAC,sq_error_da,fluent-feather-221
84,84,0.01376016072367596,-0.21240936309541839,-0.0951056516295148,-0.013896427372445338,0.0637616291642189,DSAC,sq_error_da,fluent-feather-221
85,85,0.012445607238048011,-0.20978860692135387,-0.09822872507286852,-0.012556841426127846,0.06487397104501724,DSAC,sq_error_da,fluent-feather-221
