,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run
45,45,0.016578804974786806,-0.17693407575561443,-0.048175367410171616,-0.016578804974786806,0.07943467050790787,DSAC,sq_error,unique-plant-183
46,46,0.01600159913779573,-0.16330988266442614,-0.036812455268467874,-0.01600159913779573,0.07054377347230911,DSAC,sq_error,unique-plant-183
47,47,0.01476374670247124,-0.14637514782980482,-0.024868988716485622,-0.01476374670247124,0.06268403679132462,DSAC,sq_error,unique-plant-183
48,48,0.013333067625308972,-0.12800222663912825,-0.012533323356430643,-0.013333067625308972,0.05651118606328964,DSAC,sq_error,unique-plant-183
49,49,0.011377974939640594,-0.10666759085889509,-2.0212861992297212e-16,-0.011377974939640594,0.047450222074985504,DSAC,sq_error,unique-plant-183
50,50,0.009046423942335109,-0.08257936739688156,0.012533323356430155,-0.009046423942335109,0.037674546241760254,DSAC,sq_error,unique-plant-183
51,51,0.0066218419534744425,-0.05650571222597266,0.024868988716485144,-0.0066218419534744425,0.028011083602905273,DSAC,sq_error,unique-plant-183
52,52,0.004537732588392181,-0.030550239068919224,0.03681245526846741,-0.004537732588392181,0.02055201679468155,DSAC,sq_error,unique-plant-183
53,53,0.0032856798291503115,-0.009145482453995348,0.0481753674101711,-0.0032856798291503115,0.019160322844982147,DSAC,sq_error,unique-plant-183
54,54,0.0024831373736980116,0.008947436803465797,0.05877852522924686,-0.0024831373736980116,0.01660628616809845,DSAC,sq_error,unique-plant-183
55,55,0.00194186303284076,0.024388135585945672,0.06845471059286855,-0.00194186303284076,0.013576917350292206,DSAC,sq_error,unique-plant-183
56,56,0.0016218613372473573,0.036778984672741176,0.0770513242775786,-0.0016218613372473573,0.011552982032299042,DSAC,sq_error,unique-plant-183
57,57,0.001550642957829967,0.04505458845415376,0.0844327925502012,-0.001550642957829967,0.011667333543300629,DSAC,sq_error,unique-plant-183
58,58,0.001629903916416595,0.050110636728669694,0.09048270524660168,-0.001629903916416595,0.011374242603778839,DSAC,sq_error,unique-plant-183
59,59,0.0017920415410971645,0.052773139997234625,0.09510565162951513,-0.0017920415410971645,0.01066076010465622,DSAC,sq_error,unique-plant-183
60,60,0.0019961340614844058,0.0535506089366169,0.09822872507286873,-0.0019961340614844058,0.009865902364253998,DSAC,sq_error,unique-plant-183
61,61,0.0021878023735989248,0.05302872311010811,0.09980267284282712,-0.0021878023735989248,0.008803330361843109,DSAC,sq_error,unique-plant-183
62,62,0.002322268958576155,0.051612746939417115,0.0998026728428272,-0.002322268958576155,0.007631085813045502,DSAC,sq_error,unique-plant-183
63,63,0.0023829771397285223,0.049412978231009465,0.09822872507286903,-0.0023829771397285223,0.006700947880744934,DSAC,sq_error,unique-plant-183
64,64,0.0023989732844219565,0.04612633676679062,0.09510565162951565,-0.0023989732844219565,0.006594941020011902,DSAC,sq_error,unique-plant-183
65,65,0.0023734884299205948,0.04176424437271399,0.09048270524660239,-0.0023734884299205948,0.006924957036972046,DSAC,sq_error,unique-plant-183
66,66,0.00229078399736031,0.03657065723051206,0.08443279255020199,-0.00229078399736031,0.007357157766819,DSAC,sq_error,unique-plant-183
67,67,0.0022666762447956543,0.029441700830259005,0.07705132427757955,-0.0022666762447956543,0.009808741509914398,DSAC,sq_error,unique-plant-183
68,68,0.0025199353922797443,0.018255752513246647,0.06845471059286962,-0.0025199353922797443,0.016016371548175812,DSAC,sq_error,unique-plant-183
69,69,0.0031736821429165884,0.002443082185666943,0.0587785252292482,-0.0031736821429165884,0.024223774671554565,DSAC,sq_error,unique-plant-183
70,70,0.004173670656371393,-0.01642858491761767,0.04817536741017256,-0.004173670656371393,0.0315106138586998,DSAC,sq_error,unique-plant-183
71,71,0.0055518035641349784,-0.03769797060694112,0.036812455268468956,-0.0055518035641349784,0.03891666978597641,DSAC,sq_error,unique-plant-183
72,72,0.007339659817672355,-0.06080282588827317,0.024868988716486753,-0.007339659817672355,0.046472012996673584,DSAC,sq_error,unique-plant-183
73,73,0.010134501499044317,-0.08813693788811011,0.0125333233564318,-0.010134501499044317,0.058379240334033966,DSAC,sq_error,unique-plant-183
74,74,0.013801623126535632,-0.11748030952689599,1.457824875494621e-15,-0.013801623126535632,0.06846044212579727,DSAC,sq_error,unique-plant-183
75,75,0.018109953102036353,-0.1471065491557548,-0.012533323356428908,-0.018109953102036353,0.07698676735162735,DSAC,sq_error,unique-plant-183
76,76,0.02251972471092639,-0.174934723349432,-0.02486898871648393,-0.02251972471092639,0.08305401355028152,DSAC,sq_error,unique-plant-183
77,77,0.026459199667414144,-0.19947529573122896,-0.0368124552684664,-0.026459199667414144,0.08702022582292557,DSAC,sq_error,unique-plant-183
78,78,0.029176033409378955,-0.21898530098951138,-0.04817536741017016,-0.029176033409378955,0.08810444921255112,DSAC,sq_error,unique-plant-183
79,79,0.030840684208661567,-0.23439368462233928,-0.058778525229245995,-0.030840684208661567,0.08970827609300613,DSAC,sq_error,unique-plant-183
80,80,0.031027545475979756,-0.24460108573575767,-0.06845471059286762,-0.031027545475979756,0.08895687013864517,DSAC,sq_error,unique-plant-183
81,81,0.029876501948821174,-0.24989952921133224,-0.0770513242775778,-0.029876501948821174,0.08753011375665665,DSAC,sq_error,unique-plant-183
82,82,0.027676174236117415,-0.25079436935241,-0.08443279255020061,-0.027676174236117415,0.08569038659334183,DSAC,sq_error,unique-plant-183
83,83,0.024697113586176815,-0.24763585852765,-0.09048270524660122,-0.024697113586176815,0.083225779235363,DSAC,sq_error,unique-plant-183
84,84,0.02170371927575102,-0.24242747375967655,-0.0951056516295148,-0.02170371927575102,0.08254421502351761,DSAC,sq_error,unique-plant-183
85,85,0.019166826698152273,-0.23667303408610413,-0.09822872507286852,-0.019166826698152273,0.08330325037240982,DSAC,sq_error,unique-plant-183
86,86,0.017235524763854922,-0.23108681036086431,-0.09980267284282704,-0.017235524763854922,0.08467117697000504,DSAC,sq_error,unique-plant-183
87,87,0.015881744361241578,-0.2258254658655245,-0.09980267284282729,-0.015881744361241578,0.08600819855928421,DSAC,sq_error,unique-plant-183
88,88,0.014948872874525591,-0.22049430843354187,-0.09822872507286923,-0.014948872874525591,0.08657104521989822,DSAC,sq_error,unique-plant-183
89,89,0.014391860832894397,-0.21507173363978419,-0.09510565162951598,-0.014391860832894397,0.08684069663286209,DSAC,sq_error,unique-plant-183
90,90,0.014176854446019462,-0.20954930193106117,-0.09048270524660285,-0.014176854446019462,0.08684784919023514,DSAC,sq_error,unique-plant-183
91,91,0.01427415646930496,-0.20390729388544557,-0.08443279255020265,-0.01427415646930496,0.08658889681100845,DSAC,sq_error,unique-plant-183
92,92,0.014657536072536552,-0.19811963587287992,-0.07705132427758034,-0.014657536072536552,0.08606360107660294,DSAC,sq_error,unique-plant-183
93,93,0.01530237093820056,-0.19215746293977884,-0.06845471059287041,-0.01530237093820056,0.08527407795190811,DSAC,sq_error,unique-plant-183
94,94,0.016035597034823316,-0.18541026309469621,-0.05877852522924908,-0.016035597034823316,0.0833762064576149,DSAC,sq_error,unique-plant-183
95,95,0.016531039242504764,-0.17674845651712762,-0.0481753674101735,-0.016531039242504764,0.07948348671197891,DSAC,sq_error,unique-plant-183
96,96,0.0159620301783025,-0.1631533836262373,-0.036812455268469955,-0.0159620301783025,0.07057993859052658,DSAC,sq_error,unique-plant-183
97,97,0.014735689320169384,-0.1462596362976313,-0.024868988716487798,-0.014735689320169384,0.06273762136697769,DSAC,sq_error,unique-plant-183
98,98,0.013313109853264964,-0.12791577372591048,-0.012533323356432868,-0.013313109853264964,0.05655127018690109,DSAC,sq_error,unique-plant-183
99,99,0.011364238076167946,-0.10660318042238931,-2.5358854471262447e-15,-0.011364238076167946,0.04748251289129257,DSAC,sq_error,unique-plant-183
0,0,0.001134437317288175,-0.02114808571872816,0.012533323356430426,-0.001134437317288175,0.030841290950775146,TD3,sq_error,tough-morning-182
1,1,0.003289968803472412,0.08222723837137307,0.02486898871648548,-0.003289968803472412,-0.14594854414463043,TD3,sq_error,tough-morning-182
2,2,0.001409146989821004,-0.0007261513894917387,0.0368124552684678,-0.001409146989821004,0.10272181034088135,TD3,sq_error,tough-morning-182
3,3,0.005528554125928695,0.1225296149413563,0.04817536741017153,-0.005528554125928695,-0.18089966475963593,TD3,sq_error,tough-morning-182
4,4,0.0015911755212325218,0.0188889837273383,0.058778525229247314,-0.0015911755212325218,0.1220788061618805,TD3,sq_error,tough-morning-182
5,5,0.005052629385026408,0.13953656049160468,0.06845471059286887,-0.005052629385026408,-0.18393069505691528,TD3,sq_error,tough-morning-182
6,6,0.0033104187424663834,0.019515085762479747,0.07705132427757894,-0.0033104187424663834,0.13948696851730347,TD3,sq_error,tough-morning-182
7,7,0.0059832270617116365,0.16178411485119154,0.08443279255020152,-0.0059832270617116365,-0.21838542819023132,TD3,sq_error,tough-morning-182
8,8,0.004320404989083238,0.024752917561844917,0.09048270524660196,-0.004320404989083238,0.15664264559745789,TD3,sq_error,tough-morning-182
9,9,0.0054210009927456405,0.16873309890799731,0.09510565162951536,-0.0054210009927456405,-0.22494225203990936,TD3,sq_error,tough-morning-182
10,10,0.006219355566722776,0.01936583413725343,0.09822872507286887,-0.006219355566722776,0.17028123140335083,TD3,sq_error,tough-morning-182
11,11,0.005043319592849748,0.1708190061250359,0.09980267284282716,-0.005043319592849748,-0.23733150959014893,TD3,sq_error,tough-morning-182
12,12,0.007758680408020585,0.011719300927234694,0.09980267284282716,-0.007758680408020585,0.1815948784351349,TD3,sq_error,tough-morning-182
13,13,0.0040420027305289275,0.16180547184815558,0.09822872507286888,-0.0040420027305289275,-0.23587346076965332,TD3,sq_error,tough-morning-182
14,14,0.009582977440589653,-0.002787031654730432,0.09510565162951534,-0.009582977440589653,0.18970656394958496,TD3,sq_error,tough-morning-182
15,15,0.0032120709718755896,0.14715784064013754,0.09048270524660196,-0.0032120709718755896,-0.23398619890213013,TD3,sq_error,tough-morning-182
16,16,0.010361075284527831,-0.01735657469671595,0.0844327925502015,-0.010361075284527831,0.19172823429107666,TD3,sq_error,tough-morning-182
17,17,0.0019608136749609244,0.12133240008836882,0.0770513242775789,-0.0019608136749609244,-0.21505889296531677,TD3,sq_error,tough-morning-182
18,18,0.011138149909881547,-0.03708272309718044,0.06845471059286883,-0.011138149909881547,0.18826919794082642,TD3,sq_error,tough-morning-182
19,19,0.0011050024818878713,0.09202010283753581,0.05877852522924725,-0.0011050024818878713,-0.1964559406042099,TD3,sq_error,tough-morning-182
20,20,0.010806963634404546,-0.05578117944669822,0.048175367410171484,-0.010806963634404546,0.17999747395515442,TD3,sq_error,tough-morning-182
21,21,0.0003782360555746227,0.05626074711054535,0.036812455268467735,-0.0003782360555746227,-0.16620555520057678,TD3,sq_error,tough-morning-182
22,22,0.010240873191827784,-0.07632821080913282,0.024868988716485397,-0.010240873191827784,0.16737297177314758,TD3,sq_error,tough-morning-182
23,23,0.00032164276295964936,0.030467725018031674,0.012533323356430322,-0.00032164276295964936,-0.1518068015575409,TD3,sq_error,tough-morning-182
24,24,0.006506696560235617,-0.08066409709552094,-7.6571373978539e-17,-0.006506696560235617,0.1443025767803192,TD3,sq_error,tough-morning-182
25,25,0.0004434352084481351,-0.033591224687003256,-0.012533323356430563,-0.0004434352084481351,-0.06099693477153778,TD3,sq_error,tough-morning-182
26,26,0.006855370512434626,-0.10766615359810836,-0.024868988716485588,-0.006855370512434626,0.10744637250900269,TD3,sq_error,tough-morning-182
27,27,0.0002758977499435798,-0.020202285192770925,-0.036812455268467915,-0.0002758977499435798,-0.10998699069023132,TD3,sq_error,tough-morning-182
28,28,0.000713944332205447,-0.07489510416421635,-0.04817536741017166,-0.000713944332205447,0.08020281791687012,TD3,sq_error,tough-morning-182
29,29,0.002412285432981341,-0.10789354770691041,-0.05877852522924742,-0.002412285432981341,0.06172734498977661,TD3,sq_error,tough-morning-182
30,30,0.0006579126930762794,-0.09410451942405289,-0.06845471059286899,-0.0006579126930762794,0.002820044755935669,TD3,sq_error,tough-morning-182
31,31,0.000601746945238743,-0.10158185515725515,-0.07705132427757905,-0.000601746945238743,0.03308063745498657,TD3,sq_error,tough-morning-182
32,32,0.00017526861504372422,-0.09767169790690407,-0.08443279255020164,-0.00017526861504372422,0.02009338140487671,TD3,sq_error,tough-morning-182
33,33,3.8018401626019086e-07,-0.08986611460747412,-0.09048270524660205,-3.8018401626019086e-07,0.01546025276184082,TD3,sq_error,tough-morning-182
34,34,0.0002891634403466771,-0.07810084523994787,-0.09510565162951541,-0.0002891634403466771,0.009624689817428589,TD3,sq_error,tough-morning-182
35,35,0.0011406989241201544,-0.06445449045355955,-0.09822872507286891,-0.0011406989241201544,0.005631536245346069,TD3,sq_error,tough-morning-182
36,36,0.002456683385480931,-0.050237731750549755,-0.09980267284282718,-0.002456683385480931,0.0027713775634765625,TD3,sq_error,tough-morning-182
37,37,0.003991111835707388,-0.036627425825443906,-0.09980267284282714,-0.003991111835707388,0.0011330842971801758,TD3,sq_error,tough-morning-182
38,38,0.005442999457007626,-0.024452038667151038,-0.09822872507286884,-0.005442999457007626,0.000490725040435791,TD3,sq_error,tough-morning-182
39,39,0.006446837595557099,-0.014813450292417214,-0.09510565162951531,-0.006446837595557099,0.0014696121215820312,TD3,sq_error,tough-morning-182
40,40,0.006633003842127802,-0.009039449895849844,-0.09048270524660189,-0.006633003842127802,0.004702568054199219,TD3,sq_error,tough-morning-182
41,41,0.005994638196013206,-0.0070077436576550245,-0.08443279255020146,-0.005994638196013206,0.008448898792266846,TD3,sq_error,tough-morning-182
42,42,0.004716117390969552,-0.00837733072128752,-0.07705132427757891,-0.004716117390969552,0.01245659589767456,TD3,sq_error,tough-morning-182
43,43,0.0029968834392847827,-0.013710912411843945,-0.06845471059286883,-0.0029968834392847827,0.018051326274871826,TD3,sq_error,tough-morning-182
44,44,0.0012812469135764205,-0.02298401568411709,-0.05877852522924734,-0.0012812469135764205,0.024576663970947266,TD3,sq_error,tough-morning-182
45,45,0.00018887581744330366,-0.03443215754335725,-0.048175367410171616,-0.00018887581744330366,0.029568016529083252,TD3,sq_error,tough-morning-182
46,46,1.567810405865907e-05,-0.03285289669980658,-0.036812455268467874,-1.567810405865907e-05,0.013099223375320435,TD3,sq_error,tough-morning-182
47,47,0.0020756346464133103,0.020690144796052898,-0.024868988716485622,-0.0020756346464133103,-0.06286890804767609,TD3,sq_error,tough-morning-182
48,48,9.782173559431353e-05,-0.002642836230190928,-0.012533323356430643,-9.782173559431353e-05,0.0371948778629303,TD3,sq_error,tough-morning-182
49,49,0.003556225226799386,0.05963409449970178,-2.0212861992297212e-16,-0.003556225226799386,-0.08335559070110321,TD3,sq_error,tough-morning-182
50,50,3.092540714344354e-05,0.018094385048539274,0.012533323356430155,-3.092540714344354e-05,0.05344071984291077,TD3,sq_error,tough-morning-182
51,51,0.004801569664435934,0.09416234817059109,0.024868988716485144,-0.004801569664435934,-0.11034597456455231,TD3,sq_error,tough-morning-182
52,52,3.200854117063363e-05,0.031154846129384572,0.03681245526846741,-3.200854117063363e-05,0.07445597648620605,TD3,sq_error,tough-morning-182
53,53,0.005458172656392318,0.12205481418931474,0.0481753674101711,-0.005458172656392318,-0.13793455064296722,TD3,sq_error,tough-morning-182
54,54,0.0006362381404810815,0.033554763803141485,0.05877852522924686,-0.0006362381404810815,0.10224518179893494,TD3,sq_error,tough-morning-182
55,55,0.006314543613122434,0.14791881326270578,0.06845471059286855,-0.006314543613122434,-0.17610879242420197,TD3,sq_error,tough-morning-182
56,56,0.0017913034746407223,0.03472753103263514,0.0770513242775786,-0.0017913034746407223,0.12916037440299988,TD3,sq_error,tough-morning-182
57,57,0.005696477104977574,0.15990780235462304,0.0844327925502012,-0.005696477104977574,-0.195670947432518,TD3,sq_error,tough-morning-182
58,58,0.0038978727534484574,0.028049759188863405,0.09048270524660168,-0.0038978727534484574,0.15036672353744507,TD3,sq_error,tough-morning-182
59,59,0.0061667848921861095,0.17363453098091114,0.09510565162951513,-0.0061667848921861095,-0.2272120714187622,TD3,sq_error,tough-morning-182
60,60,0.005154076637794957,0.02643682693808644,0.09822872507286873,-0.005154076637794957,0.166693776845932,TD3,sq_error,tough-morning-182
61,61,0.004875978015964033,0.16963087642822686,0.09980267284282712,-0.004875978015964033,-0.22635680437088013,TD3,sq_error,tough-morning-182
62,62,0.007681098373535907,0.01216079715810725,0.0998026728428272,-0.007681098373535907,0.17983874678611755,TD3,sq_error,tough-morning-182
63,63,0.004379230910351019,0.1644044827969104,0.09822872507286903,-0.004379230910351019,-0.2387705147266388,TD3,sq_error,tough-morning-182
64,64,0.008946090661918666,0.0005218757378825933,0.09510565162951565,-0.008946090661918666,0.18839535117149353,TD3,sq_error,tough-morning-182
65,65,0.0030882177458361713,0.1460544403808968,0.09048270524660239,-0.0030882177458361713,-0.2280663549900055,TD3,sq_error,tough-morning-182
66,66,0.010494803848578208,-0.018011357349039248,0.08443279255020199,-0.010494803848578208,0.19147568941116333,TD3,sq_error,tough-morning-182
67,67,0.00219715707704399,0.1239251664184153,0.07705132427757955,-0.00219715707704399,-0.21948306262493134,TD3,sq_error,tough-morning-182
68,68,0.010584099390998025,-0.03442434165294972,0.06845471059286962,-0.010584099390998025,0.18774884939193726,TD3,sq_error,tough-morning-182
69,69,0.0008803001337683605,0.0884483775000021,0.0587785252292482,-0.0008803001337683605,-0.18787628412246704,TD3,sq_error,tough-morning-182
70,70,0.011455086047714367,-0.05885306828667562,0.04817536741017256,-0.011455086047714367,0.1801161766052246,TD3,sq_error,tough-morning-182
71,71,0.0007296771834297451,0.06382499279143679,0.036812455268468956,-0.0007296771834297451,-0.18091034889221191,TD3,sq_error,tough-morning-182
72,72,0.008896512647888611,-0.06945233786392459,0.024868988716486753,-0.008896512647888611,0.1668214201927185,TD3,sq_error,tough-morning-182
73,73,2.0796848992276123e-06,0.01397543462094214,0.0125333233564318,-2.0796848992276123e-06,-0.1192975789308548,TD3,sq_error,tough-morning-182
74,74,0.008741486754416777,-0.09349591838372681,1.457824875494621e-15,-0.008741486754416777,0.14256426692008972,TD3,sq_error,tough-morning-182
75,75,0.000277470050047765,0.004124108920118552,-0.012533323356428908,-0.000277470050047765,-0.13158750534057617,TD3,sq_error,tough-morning-182
76,76,0.0029125643734208566,-0.07883716798372303,-0.02486898871648393,-0.0029125643734208566,0.11229130625724792,TD3,sq_error,tough-morning-182
77,77,0.004122971350721034,-0.10102282320637058,-0.0368124552684664,-0.004122971350721034,0.04300093650817871,TD3,sq_error,tough-morning-182
78,78,0.0003061974355160141,-0.0656738655033213,-0.04817536741017016,-0.0003061974355160141,-0.03367507457733154,TD3,sq_error,tough-morning-182
79,79,0.0016457198726467991,-0.09934599831602821,-0.058778525229245995,-0.0016457198726467991,0.0614357590675354,TD3,sq_error,tough-morning-182
80,80,0.0008764958164456971,-0.09806038262451887,-0.06845471059286762,-0.0008764958164456971,0.019680052995681763,TD3,sq_error,tough-morning-182
81,81,0.0004994630233680572,-0.09939999366454706,-0.0770513242775778,-0.0004994630233680572,0.02537757158279419,TD3,sq_error,tough-morning-182
82,82,0.00011355563763355493,-0.09508904131013274,-0.08443279255020061,-0.00011355563763355493,0.019418865442276,TD3,sq_error,tough-morning-182
83,83,1.1440338441903684e-05,-0.08710034831069045,-0.09048270524660122,-1.1440338441903684e-05,0.014936715364456177,TD3,sq_error,tough-morning-182
84,84,0.00038807537422126,-0.07540602284567068,-0.0951056516295148,-0.00038807537422126,0.009351730346679688,TD3,sq_error,tough-morning-182
85,85,0.0013130260111084758,-0.06199302429161584,-0.09822872507286852,-0.0013130260111084758,0.005535125732421875,TD3,sq_error,tough-morning-182
86,86,0.0026775228318424472,-0.04805788729063398,-0.09980267284282704,-0.0026775228318424472,0.0027290284633636475,TD3,sq_error,tough-morning-182
87,87,0.004234240413197472,-0.034731631563334364,-0.09980267284282729,-0.004234240413197472,0.0010988712310791016,TD3,sq_error,tough-morning-182
88,88,0.0056792724658936726,-0.02286777718940857,-0.09822872507286923,-0.0056792724658936726,0.0005119740962982178,TD3,sq_error,tough-morning-182
89,89,0.006620018630270034,-0.013742154714314296,-0.09510565162951598,-0.006620018630270034,0.0018157958984375,TD3,sq_error,tough-morning-182
90,90,0.006736194047682104,-0.008408384977214666,-0.09048270524660285,-0.006736194047682104,0.005029082298278809,TD3,sq_error,tough-morning-182
91,91,0.006035465086041068,-0.006744536770831033,-0.08443279255020265,-0.006035465086041068,0.008752703666687012,TD3,sq_error,tough-morning-182
92,92,0.0047117527270062205,-0.00840911622010145,-0.07705132427758034,-0.0047117527270062205,0.012731015682220459,TD3,sq_error,tough-morning-182
93,93,0.00296381344468517,-0.014013793584748935,-0.06845471059287041,-0.00296381344468517,0.01835942268371582,TD3,sq_error,tough-morning-182
94,94,0.001245114437145272,-0.023492346105613834,-0.05877852522924908,-0.001245114437145272,0.024858206510543823,TD3,sq_error,tough-morning-182
95,95,0.00017084031098177523,-0.03510477786793115,-0.0481753674101735,-0.00017084031098177523,0.029848933219909668,TD3,sq_error,tough-morning-182
96,96,1.5695981815590927e-05,-0.032850639798815806,-0.036812455268469955,-1.5695981815590927e-05,0.012209773063659668,TD3,sq_error,tough-morning-182
97,97,0.002006296968561939,0.019922717754263443,-0.024868988716487798,-0.002006296968561939,-0.06178678572177887,TD3,sq_error,tough-morning-182
98,98,8.98056403786139e-05,-0.0030567395638093943,-0.012533323356432868,-8.98056403786139e-05,0.03681683540344238,TD3,sq_error,tough-morning-182
