,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,observation,run
96,96,0.018089414162769685,-0.17130934803097836,-0.036812455268469955,-0.018089414162769685,0.07602304220199585,DSAC,sq_error,states + ref + error,worthy-violet-527
97,97,0.019694794411404582,-0.16520713182592395,-0.024868988716487798,-0.019694794411404582,0.07463151216506958,DSAC,sq_error,states + ref + error,worthy-violet-527
98,98,0.01963758383492908,-0.15266748705297434,-0.012533323356432868,-0.01963758383492908,0.0642114132642746,DSAC,sq_error,states + ref + error,worthy-violet-527
99,99,0.018307276134994954,-0.13530438328079264,-2.5358854471262447e-15,-0.018307276134994954,0.05452728271484375,DSAC,sq_error,states + ref + error,worthy-violet-527
0,0,0.030166180122480502,-0.16115081559264144,0.012533323356430426,-0.030166180122480502,0.2350141406059265,TD3,sq_error,state + error,colorful-dew-526
1,1,1.9195883727162476e-06,0.026254480821376824,0.02486898871648548,-1.9195883727162476e-06,-0.23665902018547058,TD3,sq_error,state + error,colorful-dew-526
2,2,0.02714218212458637,-0.12793639032562543,0.0368124552684678,-0.02714218212458637,0.22227811813354492,TD3,sq_error,state + error,colorful-dew-526
3,3,0.007004925896741363,-0.0355200679297642,0.04817536741017153,-0.007004925896741363,-0.10309790074825287,TD3,sq_error,state + error,colorful-dew-526
4,4,0.06599367023912987,-0.19811380676828402,0.058778525229247314,-0.06599367023912987,0.2502800226211548,TD3,sq_error,state + error,colorful-dew-526
5,5,0.001925571752418754,0.024573373416128752,0.06845471059286887,-0.001925571752418754,-0.27424654364585876,TD3,sq_error,state + error,colorful-dew-526
6,6,0.04130210175344411,-0.12617786101194614,0.07705132427757894,-0.04130210175344411,0.22348415851593018,TD3,sq_error,state + error,colorful-dew-526
7,7,0.0214166799535544,-0.06191159563586594,0.08443279255020152,-0.0214166799535544,-0.05699457228183746,TD3,sq_error,state + error,colorful-dew-526
8,8,0.09535537347025402,-0.21831394867026616,0.09048270524660196,-0.09535537347025402,0.2522691488265991,TD3,sq_error,state + error,colorful-dew-526
9,9,0.006172460295971601,0.01654064481368417,0.09510565162951536,-0.006172460295971601,-0.28219106793403625,TD3,sq_error,state + error,colorful-dew-526
10,10,0.053290998420294625,-0.13261970663134398,0.09822872507286887,-0.053290998420294625,0.22824275493621826,TD3,sq_error,state + error,colorful-dew-526
11,11,0.023802328483220735,-0.05447735983548392,0.09980267284282716,-0.023802328483220735,-0.07072709500789642,TD3,sq_error,state + error,colorful-dew-526
12,12,0.09662949919040463,-0.21105018493783506,0.09980267284282716,-0.09662949919040463,0.25563502311706543,TD3,sq_error,state + error,colorful-dew-526
13,13,0.00598130607591587,0.020889821047043233,0.09822872507286888,-0.00598130607591587,-0.27529028058052063,TD3,sq_error,state + error,colorful-dew-526
14,14,0.0483766656012212,-0.12484130925246911,0.09510565162951534,-0.0483766656012212,0.22608941793441772,TD3,sq_error,state + error,colorful-dew-526
15,15,0.027121727890251062,-0.07420405162914401,0.09048270524660196,-0.027121727890251062,-0.02891749143600464,TD3,sq_error,state + error,colorful-dew-526
16,16,0.0842039946164508,-0.2057464531178007,0.0844327925502015,-0.0842039946164508,0.2266683578491211,TD3,sq_error,state + error,colorful-dew-526
17,17,0.002475148329956635,0.027300461672427667,0.0770513242775789,-0.002475148329956635,-0.27486729621887207,TD3,sq_error,state + error,colorful-dew-526
18,18,0.03357874731693275,-0.11479033658967511,0.06845471059286883,-0.03357874731693275,0.22221887111663818,TD3,sq_error,state + error,colorful-dew-526
19,19,0.02183878266092925,-0.08900098167522597,0.05877852522924725,-0.02183878266092925,0.00758478045463562,TD3,sq_error,state + error,colorful-dew-526
20,20,0.04659044977471629,-0.16767284262344517,0.048175367410171484,-0.04659044977471629,0.15508350729942322,TD3,sq_error,state + error,colorful-dew-526
21,21,3.0694267423161127e-06,0.03506047731703224,0.036812455268467735,-3.0694267423161127e-06,-0.23700857162475586,TD3,sq_error,state + error,colorful-dew-526
22,22,0.016682325439894775,-0.10429108808704848,0.024868988716485397,-0.016682325439894775,0.2178005576133728,TD3,sq_error,state + error,colorful-dew-526
23,23,0.013572146071266257,-0.10396623059664822,0.012533323356430322,-0.013572146071266257,0.043414026498794556,TD3,sq_error,state + error,colorful-dew-526
24,24,0.009909165108571443,-0.0995447894596772,-7.6571373978539e-17,-0.009909165108571443,0.03808879852294922,TD3,sq_error,state + error,colorful-dew-526
25,25,0.009760039698747195,-0.11132623655746536,-0.012533323356430563,-0.009760039698747195,0.06137639284133911,TD3,sq_error,state + error,colorful-dew-526
26,26,0.0012769078133060244,-0.060602835602960384,-0.024868988716485588,-0.0012769078133060244,-0.02657616138458252,TD3,sq_error,state + error,colorful-dew-526
27,27,0.02686836833068343,-0.20072819072630438,-0.036812455268467915,-0.02686836833068343,0.2409459948539734,TD3,sq_error,state + error,colorful-dew-526
28,28,0.008089803826847633,0.04176796934607524,-0.04817536741017166,-0.008089803826847633,-0.285573810338974,TD3,sq_error,state + error,colorful-dew-526
29,29,0.0014029864282436406,-0.09623498566324518,-0.058778525229247404,-0.0014029864282436406,0.21677064895629883,TD3,sq_error,state + error,colorful-dew-526
30,30,0.0016700362783226219,-0.1093207879471077,-0.06845471059286899,-0.0016700362783226219,0.06328174471855164,TD3,sq_error,state + error,colorful-dew-526
31,31,0.0005466273268733919,-0.05367126168413435,-0.07705132427757905,-0.0005466273268733919,-0.03358489274978638,TD3,sq_error,state + error,colorful-dew-526
32,32,0.014125186883045671,-0.20328222201053042,-0.08443279255020163,-0.014125186883045671,0.2537464499473572,TD3,sq_error,state + error,colorful-dew-526
33,33,0.017522314839789645,0.041889175603484985,-0.09048270524660205,-0.017522314839789645,-0.28853628039360046,TD3,sq_error,state + error,colorful-dew-526
34,34,6.864215695523655e-06,-0.09772561645666933,-0.09510565162951541,-6.864215695523655e-06,0.219479501247406,TD3,sq_error,state + error,colorful-dew-526
35,35,4.2202126715870605e-06,-0.10028304069408855,-0.09822872507286891,-4.2202126715870605e-06,0.04862183332443237,TD3,sq_error,state + error,colorful-dew-526
36,36,0.00011315347148541517,-0.08916531078800291,-0.09980267284282718,-0.00011315347148541517,0.02966362237930298,TD3,sq_error,state + error,colorful-dew-526
37,37,0.0011487812116240605,-0.1336963479404624,-0.09980267284282714,-0.0011487812116240605,0.10871872305870056,TD3,sq_error,state + error,colorful-dew-526
38,38,0.01636221254993099,0.029686139387564342,-0.09822872507286884,-0.01636221254993099,-0.18420284986495972,TD3,sq_error,state + error,colorful-dew-526
39,39,0.00027809874397413393,-0.11178194450215742,-0.09510565162951531,-0.00027809874397413393,0.22431135177612305,TD3,sq_error,state + error,colorful-dew-526
40,40,0.0024545799739388845,-0.04093898744162802,-0.09048270524660189,-0.0024545799739388845,-0.05556783080101013,TD3,sq_error,state + error,colorful-dew-526
41,41,0.01141801381960394,-0.1912878992115302,-0.08443279255020146,-0.01141801381960394,0.25162196159362793,TD3,sq_error,state + error,colorful-dew-526
42,42,0.015526212793913226,0.047552900345478016,-0.07705132427757891,-0.015526212793913226,-0.2825820744037628,TD3,sq_error,state + error,colorful-dew-526
43,43,0.0005429583553488146,-0.09175617739967767,-0.06845471059286883,-0.0005429583553488146,0.21698331832885742,TD3,sq_error,state + error,colorful-dew-526
44,44,0.004502556333919979,-0.12587961563707886,-0.05877852522924734,-0.004502556333919979,0.09247276186943054,TD3,sq_error,state + error,colorful-dew-526
45,45,0.002736624909798903,0.0041373930771024525,-0.048175367410171616,-0.002736624909798903,-0.13880400359630585,TD3,sq_error,state + error,colorful-dew-526
46,46,0.010802184393900042,-0.14074601286128793,-0.036812455268467874,-0.010802184393900042,0.2335628867149353,TD3,sq_error,state + error,colorful-dew-526
47,47,0.0032201103827478343,0.031877027731788826,-0.024868988716485622,-0.0032201103827478343,-0.1983029544353485,TD3,sq_error,state + error,colorful-dew-526
48,48,0.009179225463788068,-0.1083415978622794,-0.012533323356430643,-0.009179225463788068,0.2200738787651062,TD3,sq_error,state + error,colorful-dew-526
49,49,0.0054005721070752594,-0.07348858487598799,-2.0212861992297212e-16,-0.0054005721070752594,-0.0056879520416259766,TD3,sq_error,state + error,colorful-dew-526
50,50,0.039611984989521454,-0.18649427520598394,0.012533323356430155,-0.039611984989521454,0.202800452709198,TD3,sq_error,state + error,colorful-dew-526
51,51,0.00036060283725619814,0.04385853418909186,0.024868988716485144,-0.00036060283725619814,-0.27224525809288025,TD3,sq_error,state + error,colorful-dew-526
52,52,0.016942222115883962,-0.0933498361829509,0.03681245526846741,-0.016942222115883962,0.21377670764923096,TD3,sq_error,state + error,colorful-dew-526
53,53,0.03785170194562307,-0.14637977116402093,0.0481753674101711,-0.03785170194562307,0.11957338452339172,TD3,sq_error,state + error,colorful-dew-526
54,54,0.001970998765203429,0.014382593375039443,0.05877852522924686,-0.001970998765203429,-0.179719939827919,TD3,sq_error,state + error,colorful-dew-526
55,55,0.03892790114145786,-0.12884683816298348,0.06845471059286855,-0.03892790114145786,0.22856557369232178,TD3,sq_error,state + error,colorful-dew-526
56,56,0.01334070219633226,-0.03845063326571267,0.0770513242775786,-0.01334070219633226,-0.0815453976392746,TD3,sq_error,state + error,colorful-dew-526
57,57,0.07537249089574594,-0.19010771611062638,0.0844327925502012,-0.07537249089574594,0.25207746028900146,TD3,sq_error,state + error,colorful-dew-526
58,58,0.00344348124336584,0.03180152220326282,0.09048270524660168,-0.00344348124336584,-0.25903254747390747,TD3,sq_error,state + error,colorful-dew-526
59,59,0.04117100969258872,-0.10780075460889993,0.09510565162951513,-0.04117100969258872,0.22015708684921265,TD3,sq_error,state + error,colorful-dew-526
60,60,0.051846579126714414,-0.12946971393520706,0.09822872507286873,-0.051846579126714414,0.07751414179801941,TD3,sq_error,state + error,colorful-dew-526
61,61,0.02488542581770687,-0.05794847871463972,0.09980267284282712,-0.02488542581770687,-0.05275516211986542,TD3,sq_error,state + error,colorful-dew-526
62,62,0.09469614044202154,-0.2079247072227457,0.0998026728428272,-0.09469614044202154,0.25511348247528076,TD3,sq_error,state + error,colorful-dew-526
63,63,0.00505112189549644,0.027157479864300754,0.09822872507286903,-0.00505112189549644,-0.27280542254447937,TD3,sq_error,state + error,colorful-dew-526
64,64,0.0430535372830033,-0.11238781160006009,0.09510565162951565,-0.0430535372830033,0.22278982400894165,TD3,sq_error,state + error,colorful-dew-526
65,65,0.04131896300137605,-0.11278795914296479,0.09048270524660239,-0.04131896300137605,0.04917648434638977,TD3,sq_error,state + error,colorful-dew-526
66,66,0.03691239590928328,-0.10769319712658089,0.08443279255020199,-0.03691239590928328,0.041938602924346924,TD3,sq_error,state + error,colorful-dew-526
67,67,0.03919074757262079,-0.12091520716806857,0.07705132427757955,-0.03919074757262079,0.06813561916351318,TD3,sq_error,state + error,colorful-dew-526
68,68,0.018739675524298505,-0.06843822393736282,0.06845471059286962,-0.018739675524298505,-0.024180471897125244,TD3,sq_error,state + error,colorful-dew-526
69,69,0.06796193347500985,-0.20191657153133502,0.0587785252292482,-0.06796193347500985,0.23580634593963623,TD3,sq_error,state + error,colorful-dew-526
70,70,0.0001276976728569617,0.03687502790832742,0.04817536741017256,-0.0001276976728569617,-0.2771657705307007,TD3,sq_error,state + error,colorful-dew-526
71,71,0.018363562966525006,-0.09869976914883224,0.036812455268468956,-0.018363562966525006,0.2169034481048584,TD3,sq_error,state + error,colorful-dew-526
72,72,0.022829819607011408,-0.12622641031012624,0.024868988716486753,-0.022829819607011408,0.08737978339195251,TD3,sq_error,state + error,colorful-dew-526
73,73,0.0010479236427621671,-0.01983832539308615,0.0125333233564318,-0.0010479236427621671,-0.10138596594333649,TD3,sq_error,state + error,colorful-dew-526
74,74,0.02756415010563846,-0.16602454669607736,1.457824875494621e-15,-0.02756415010563846,0.24359238147735596,TD3,sq_error,state + error,colorful-dew-526
75,75,0.0035826935172304426,0.04732228220587781,-0.012533323356428908,-0.0035826935172304426,-0.24895796179771423,TD3,sq_error,state + error,colorful-dew-526
76,76,0.004037149615688232,-0.08840755665508507,-0.02486898871648393,-0.004037149615688232,0.21331578493118286,TD3,sq_error,state + error,colorful-dew-526
77,77,0.011287209515877895,-0.1430537349853349,-0.0368124552684664,-0.011287209515877895,0.12303623557090759,TD3,sq_error,state + error,colorful-dew-526
78,78,0.00714166114662901,0.03633298215736672,-0.04817536741017016,-0.00714166114662901,-0.20567335188388824,TD3,sq_error,state + error,colorful-dew-526
79,79,0.0019112664324803191,-0.10249655849333872,-0.05877852522924598,-0.0019112664324803191,0.21890884637832642,TD3,sq_error,state + error,colorful-dew-526
80,80,0.00024033004318213446,-0.08395729241597484,-0.06845471059286762,-0.00024033004318213446,0.018418222665786743,TD3,sq_error,state + error,colorful-dew-526
81,81,0.005652586177307895,-0.15223500719686484,-0.07705132427757778,-0.005652586177307895,0.14135369658470154,TD3,sq_error,state + error,colorful-dew-526
82,82,0.017675205569901726,0.04851533857582058,-0.08443279255020061,-0.017675205569901726,-0.23534488677978516,TD3,sq_error,state + error,colorful-dew-526
83,83,9.564463295092829e-07,-0.09146068598746951,-0.09048270524660122,-9.564463295092829e-07,0.2174438238143921,TD3,sq_error,state + error,colorful-dew-526
84,84,0.0009705932488145566,-0.12625999721427322,-0.0951056516295148,-0.0009705932488145566,0.09309905767440796,TD3,sq_error,state + error,colorful-dew-526
85,85,0.011753270431645159,0.010183776197257882,-0.09822872507286852,-0.011753270431645159,-0.14836710691452026,TD3,sq_error,state + error,colorful-dew-526
86,86,0.0012314356151096337,-0.13489448976799684,-0.09980267284282704,-0.0012314356151096337,0.23222321271896362,TD3,sq_error,state + error,colorful-dew-526
87,87,0.016881755318525427,0.030127136356314643,-0.09980267284282729,-0.016881755318525427,-0.18890583515167236,TD3,sq_error,state + error,colorful-dew-526
88,88,0.00021803873228429146,-0.11299485971549969,-0.09822872507286923,-0.00021803873228429146,0.22425121068954468,TD3,sq_error,state + error,colorful-dew-526
89,89,0.0033366100823284447,-0.03734225420235243,-0.09510565162951598,-0.0033366100823284447,-0.06451480090618134,TD3,sq_error,state + error,colorful-dew-526
90,90,0.009676056345302211,-0.18884965266951625,-0.09048270524660285,-0.009676056345302211,0.2504710555076599,TD3,sq_error,state + error,colorful-dew-526
91,91,0.017383694498574503,0.047414446702557206,-0.08443279255020265,-0.017383694498574503,-0.2813297510147095,TD3,sq_error,state + error,colorful-dew-526
92,92,0.0002742256821255156,-0.0936110852095961,-0.07705132427758034,-0.0002742256821255156,0.2176576852798462,TD3,sq_error,state + error,colorful-dew-526
93,93,0.002589500361810393,-0.11934184415146647,-0.06845471059287041,-0.002589500361810393,0.07893297076225281,TD3,sq_error,state + error,colorful-dew-526
94,94,0.001795600611022575,-0.016403997373205956,-0.05877852522924908,-0.001795600611022575,-0.1023576557636261,TD3,sq_error,state + error,colorful-dew-526
95,95,0.013688005652342407,-0.1651711179840401,-0.0481753674101735,-0.013688005652342407,0.24231559038162231,TD3,sq_error,state + error,colorful-dew-526
96,96,0.007417713936256275,0.04931369602285546,-0.036812455268469955,-0.007417713936256275,-0.2548336684703827,TD3,sq_error,state + error,colorful-dew-526
97,97,0.0041979815133880395,-0.08966082086675223,-0.024868988716487798,-0.0041979815133880395,0.2138473391532898,TD3,sq_error,state + error,colorful-dew-526
98,98,0.016588029089488494,-0.14132784610289323,-0.012533323356432868,-0.016588029089488494,0.11545976996421814,TD3,sq_error,state + error,colorful-dew-526
99,99,0.0007026160129184239,0.026506905004513248,-2.5358854471262447e-15,-0.0007026160129184239,-0.19245372712612152,TD3,sq_error,state + error,colorful-dew-526
0,0,0.000375144968738998,0.031901982802530406,0.012533323356430426,-0.000375144968738998,-0.046524226665496826,TD3,sq_error,ref + state,summer-voice-525
1,1,0.0011649641697283675,0.059000560167685435,0.02486898871648548,-0.0011649641697283675,-0.04677322506904602,TD3,sq_error,ref + state,summer-voice-525
2,2,0.0015073914554559699,0.07563759474607908,0.0368124552684678,-0.0015073914554559699,-0.03834834694862366,TD3,sq_error,ref + state,summer-voice-525
3,3,0.000964781936860999,0.07923630649547607,0.04817536741017153,-0.000964781936860999,-0.02430713176727295,TD3,sq_error,ref + state,summer-voice-525
4,4,0.00048682922764969,0.08084273216377569,0.058778525229247314,-0.00048682922764969,-0.02367296814918518,TD3,sq_error,ref + state,summer-voice-525
5,5,0.0001846843000021976,0.08204457078354771,0.06845471059286887,-0.0001846843000021976,-0.024871110916137695,TD3,sq_error,ref + state,summer-voice-525
6,6,3.576528302899481e-05,0.08303173254365867,0.07705132427757894,-3.576528302899481e-05,-0.02618446946144104,TD3,sq_error,ref + state,summer-voice-525
7,7,3.407994500245956e-07,0.08384901224047482,0.08443279255020152,-3.407994500245956e-07,-0.027441173791885376,TD3,sq_error,ref + state,summer-voice-525
8,8,3.597705911241527e-05,0.08448461729189378,0.09048270524660196,-3.597705911241527e-05,-0.028569698333740234,TD3,sq_error,ref + state,summer-voice-525
9,9,0.00010397005812262346,0.08490908072932428,0.09510565162951536,-0.00010397005812262346,-0.029543280601501465,TD3,sq_error,ref + state,summer-voice-525
10,10,0.0001725943800080892,0.08509120704212618,0.09822872507286887,-0.0001725943800080892,-0.030354022979736328,TD3,sq_error,ref + state,summer-voice-525
11,11,0.00021795733778629897,0.08503929457813791,0.09980267284282716,-0.00021795733778629897,-0.03105303645133972,TD3,sq_error,ref + state,summer-voice-525
12,12,0.00022697723910566529,0.08473690903525122,0.09980267284282716,-0.00022697723910566529,-0.031606048345565796,TD3,sq_error,ref + state,summer-voice-525
13,13,0.00019894172378311643,0.08412405479018888,0.09822872507286888,-0.00019894172378311643,-0.031945884227752686,TD3,sq_error,ref + state,summer-voice-525
14,14,0.0001418260523055281,0.0831965772613905,0.09510565162951534,-0.0001418260523055281,-0.03214007616043091,TD3,sq_error,ref + state,summer-voice-525
15,15,7.224289301647077e-05,0.08198312331473785,0.09048270524660196,-7.224289301647077e-05,-0.032234013080596924,TD3,sq_error,ref + state,summer-voice-525
16,16,1.5071597461584682e-05,0.08055057701502256,0.0844327925502015,-1.5071597461584682e-05,-0.03228849172592163,TD3,sq_error,ref + state,summer-voice-525
17,17,3.3582860112035025e-06,0.07888388696714875,0.0770513242775789,-3.3582860112035025e-06,-0.0321984589099884,TD3,sq_error,ref + state,summer-voice-525
18,18,7.323863721488622e-05,0.07701266813044087,0.06845471059286883,-7.323863721488622e-05,-0.032026320695877075,TD3,sq_error,ref + state,summer-voice-525
19,19,0.0002614130667617261,0.07494679869185686,0.05877852522924725,-0.0002614130667617261,-0.03175035119056702,TD3,sq_error,ref + state,summer-voice-525
20,20,0.0006020227106164665,0.07271151850639003,0.048175367410171484,-0.0006020227106164665,-0.03139612078666687,TD3,sq_error,ref + state,summer-voice-525
21,21,0.0011145280877413362,0.07019700390614346,0.036812455268467735,-0.0011145280877413362,-0.030773460865020752,TD3,sq_error,ref + state,summer-voice-525
22,22,0.0018217422508132585,0.06755086134191338,0.024868988716485397,-0.0018217422508132585,-0.030234336853027344,TD3,sq_error,ref + state,summer-voice-525
23,23,0.0027385542006825915,0.06486452055927092,0.012533323356430322,-0.0027385542006825915,-0.029729485511779785,TD3,sq_error,ref + state,summer-voice-525
24,24,0.003862544717220105,0.06214937423031784,-7.6571373978539e-17,-0.003862544717220105,-0.02916523814201355,TD3,sq_error,ref + state,summer-voice-525
25,25,0.005179296507247948,0.05943400608719926,-0.012533323356430563,-0.005179296507247948,-0.028573274612426758,TD3,sq_error,ref + state,summer-voice-525
26,26,0.006660481923092805,0.05674278692338641,-0.024868988716485588,-0.006660481923092805,-0.027957916259765625,TD3,sq_error,ref + state,summer-voice-525
27,27,0.008152830566449963,0.053480570854538736,-0.036812455268467915,-0.008152830566449963,-0.02642551064491272,TD3,sq_error,ref + state,summer-voice-525
28,28,0.009586487947042711,0.049735244614484336,-0.04817536741017166,-0.009586487947042711,-0.02484130859375,TD3,sq_error,ref + state,summer-voice-525
29,29,0.011044597394607445,0.046314754263817454,-0.058778525229247404,-0.011044597394607445,-0.0242670476436615,TD3,sq_error,ref + state,summer-voice-525
30,30,0.012462471316735772,0.043180728747583164,-0.06845471059286899,-0.012462471316735772,-0.02364632487297058,TD3,sq_error,ref + state,summer-voice-525
31,31,0.013758588757982087,0.040245686587924635,-0.07705132427757905,-0.013758588757982087,-0.02291029691696167,TD3,sq_error,ref + state,summer-voice-525
32,32,0.01475763823680397,0.037048227517971856,-0.08443279255020163,-0.01475763823680397,-0.02150362730026245,TD3,sq_error,ref + state,summer-voice-525
33,33,0.015475479581706083,0.033917775386336356,-0.09048270524660205,-0.015475479581706083,-0.020482003688812256,TD3,sq_error,ref + state,summer-voice-525
34,34,0.01593780158663341,0.031139354555416138,-0.09510565162951541,-0.01593780158663341,-0.019852668046951294,TD3,sq_error,ref + state,summer-voice-525
35,35,0.016169756566515755,0.028931632611889718,-0.09822872507286891,-0.016169756566515755,-0.01958787441253662,TD3,sq_error,ref + state,summer-voice-525
36,36,0.016192025998979145,0.027445219080690135,-0.09980267284282718,-0.016192025998979145,-0.019647985696792603,TD3,sq_error,ref + state,summer-voice-525
37,37,0.016001477616623266,0.026694274221611025,-0.09980267284282714,-0.016001477616623266,-0.019882023334503174,TD3,sq_error,ref + state,summer-voice-525
38,38,0.015611873770457968,0.026718758977263068,-0.09822872507286884,-0.015611873770457968,-0.020346760749816895,TD3,sq_error,ref + state,summer-voice-525
39,39,0.015053775187087644,0.027588175383450767,-0.09510565162951531,-0.015053775187087644,-0.021109431982040405,TD3,sq_error,ref + state,summer-voice-525
40,40,0.014350639564779919,0.029311449722578136,-0.09048270524660189,-0.014350639564779919,-0.02211230993270874,TD3,sq_error,ref + state,summer-voice-525
41,41,0.013501795436459353,0.03176443390748708,-0.08443279255020146,-0.013501795436459353,-0.023178547620773315,TD3,sq_error,ref + state,summer-voice-525
42,42,0.012530121976217607,0.034886703113552145,-0.07705132427757891,-0.012530121976217607,-0.024387121200561523,TD3,sq_error,ref + state,summer-voice-525
43,43,0.011455229111667766,0.03857439344742372,-0.06845471059286883,-0.011455229111667766,-0.025671571493148804,TD3,sq_error,ref + state,summer-voice-525
44,44,0.010268970333535974,0.04255740291835475,-0.05877852522924734,-0.010268970333535974,-0.026774436235427856,TD3,sq_error,ref + state,summer-voice-525
45,45,0.008980425453174366,0.04658973931785549,-0.048175367410171616,-0.008980425453174366,-0.027675241231918335,TD3,sq_error,ref + state,summer-voice-525
46,46,0.007666391847870955,0.05074547896864712,-0.036812455268467874,-0.007666391847870955,-0.028784513473510742,TD3,sq_error,ref + state,summer-voice-525
47,47,0.006257916440357379,0.054238004908334796,-0.024868988716485622,-0.006257916440357379,-0.028858453035354614,TD3,sq_error,ref + state,summer-voice-525
48,48,0.004961017810166374,0.05790116968615733,-0.012533323356430643,-0.004961017810166374,-0.03007790446281433,TD3,sq_error,ref + state,summer-voice-525
49,49,0.0036596717044534836,0.06049522050917295,-2.0212861992297212e-16,-0.0036596717044534836,-0.029588669538497925,TD3,sq_error,ref + state,summer-voice-525
50,50,0.002546010158293074,0.06299132726357133,0.012533323356430155,-0.002546010158293074,-0.030332326889038086,TD3,sq_error,ref + state,summer-voice-525
51,51,0.0016470845417479439,0.06545327806283127,0.024868988716485144,-0.0016470845417479439,-0.03117963671684265,TD3,sq_error,ref + state,summer-voice-525
52,52,0.0009636508268172292,0.0678551810962234,0.03681245526846741,-0.0009636508268172292,-0.03200986981391907,TD3,sq_error,ref + state,summer-voice-525
53,53,0.0004828932100704566,0.07015019869667832,0.0481753674101711,-0.0004828932100704566,-0.03278380632400513,TD3,sq_error,ref + state,summer-voice-525
54,54,0.00018378927028915747,0.07233541537002611,0.05877852522924686,-0.00018378927028915747,-0.03355172276496887,TD3,sq_error,ref + state,summer-voice-525
55,55,3.487998612157651e-05,0.07436063864200498,0.06845471059286855,-3.487998612157651e-05,-0.034240126609802246,TD3,sq_error,ref + state,summer-voice-525
56,56,9.69868197638204e-07,0.07606650541218345,0.0770513242775786,-9.69868197638204e-07,-0.03467473387718201,TD3,sq_error,ref + state,summer-voice-525
57,57,4.791049954360584e-05,0.07751105147272612,0.0844327925502012,-4.791049954360584e-05,-0.03513190150260925,TD3,sq_error,ref + state,summer-voice-525
58,58,0.0001387224601191793,0.07870465531806176,0.09048270524660168,-0.0001387224601191793,-0.035547852516174316,TD3,sq_error,ref + state,summer-voice-525
59,59,0.00023950801674034103,0.07962960508201661,0.09510565162951513,-0.00023950801674034103,-0.035878270864486694,TD3,sq_error,ref + state,summer-voice-525
60,60,0.00032045373687589765,0.08032750341411321,0.09822872507286873,-0.00032045373687589765,-0.03620055317878723,TD3,sq_error,ref + state,summer-voice-525
61,61,0.0003625420933432929,0.08076213468490488,0.09980267284282712,-0.0003625420933432929,-0.036405593156814575,TD3,sq_error,ref + state,summer-voice-525
62,62,0.00035885080263216307,0.08085931509843133,0.0998026728428272,-0.00035885080263216307,-0.03642594814300537,TD3,sq_error,ref + state,summer-voice-525
63,63,0.00031087086462241347,0.08059719466219811,0.09822872507286903,-0.00031087086462241347,-0.036316752433776855,TD3,sq_error,ref + state,summer-voice-525
64,64,0.00022882224118597606,0.07997878013584664,0.09510565162951565,-0.00022882224118597606,-0.03610372543334961,TD3,sq_error,ref + state,summer-voice-525
65,65,0.0001312253811877152,0.0790273405126572,0.09048270524660239,-0.0001312253811877152,-0.03581148386001587,TD3,sq_error,ref + state,summer-voice-525
66,66,4.3670466116679813e-05,0.07782442920390513,0.08443279255020199,-4.3670466116679813e-05,-0.03552517294883728,TD3,sq_error,ref + state,summer-voice-525
67,67,4.0679850245834756e-07,0.07641351670279045,0.07705132427757955,-4.0679850245834756e-07,-0.035203516483306885,TD3,sq_error,ref + state,summer-voice-525
68,68,3.984164839480989e-05,0.07476673470521344,0.06845471059286962,-3.984164839480989e-05,-0.03475010395050049,TD3,sq_error,ref + state,summer-voice-525
69,69,0.00019954112881404436,0.07290442799027712,0.0587785252292482,-0.00019954112881404436,-0.034227728843688965,TD3,sq_error,ref + state,summer-voice-525
70,70,0.0005135733314021924,0.07083752378158154,0.04817536741017256,-0.0005135733314021924,-0.03362560272216797,TD3,sq_error,ref + state,summer-voice-525
71,71,0.0010029663226480252,0.06848209881947889,0.036812455268468956,-0.0010029663226480252,-0.03280675411224365,TD3,sq_error,ref + state,summer-voice-525
72,72,0.001691311731296223,0.06599454927553838,0.024868988716486753,-0.001691311731296223,-0.03210175037384033,TD3,sq_error,ref + state,summer-voice-525
73,73,0.0025922754988259985,0.06344771718397332,0.0125333233564318,-0.0025922754988259985,-0.031421780586242676,TD3,sq_error,ref + state,summer-voice-525
74,74,0.003703093182136887,0.060853045791784854,1.457824875494621e-15,-0.003703093182136887,-0.030694812536239624,TD3,sq_error,ref + state,summer-voice-525
75,75,0.0050088490593429924,0.058239899400083964,-0.012533323356428908,-0.0050088490593429924,-0.02995198965072632,TD3,sq_error,ref + state,summer-voice-525
76,76,0.006484187279047031,0.05565546271938139,-0.02486898871648393,-0.006484187279047031,-0.02922844886779785,TD3,sq_error,ref + state,summer-voice-525
77,77,0.008029768165974543,0.05279651842264638,-0.0368124552684664,-0.008029768165974543,-0.028026819229125977,TD3,sq_error,ref + state,summer-voice-525
78,78,0.00945531910670845,0.04906309775001452,-0.04817536741017016,-0.00945531910670845,-0.025849074125289917,TD3,sq_error,ref + state,summer-voice-525
79,79,0.010917297482707958,0.04570734693875556,-0.05877852522924598,-0.010917297482707958,-0.025256872177124023,TD3,sq_error,ref + state,summer-voice-525
80,80,0.012335313753272476,0.04260974705795997,-0.06845471059286762,-0.012335313753272476,-0.024519234895706177,TD3,sq_error,ref + state,summer-voice-525
81,81,0.013610356556016483,0.039612108536721334,-0.07705132427757778,-0.013610356556016483,-0.023564666509628296,TD3,sq_error,ref + state,summer-voice-525
