0,0,0,90,0.0559757359984771,-4.85893135120634e-14,0,0.00367573599847709,0,2000,0,0
5.14511340126998e-15,-0.00310150900523999,-2.66269960663008e-15,89.9998899430072,0.0559248529235197,-4.8483969752527e-14,2.59608529023431e-17,0.00366017227862339,-1.3399657915234e-17,1999.95296748191,0.898769684118709,-4.3689462327289e-14
9.95659590316346e-15,-0.00613509503981785,-5.22323580995366e-15,89.9997850376685,0.0558451645867352,-4.83519026559497e-14,1.01597351157841e-16,0.00361393223989978,-5.29169519697393e-17,1999.90596595218,1.797539911741,-8.72983762831562e-14
1.44494757081631e-14,-0.0090997975536588,-7.6833905754386e-15,89.9996868340181,0.055737734468572,-4.81942298622752e-14,2.23655991822783e-16,0.00353770000094893,-1.17545808958819e-16,1999.85899355442,2.69631064414712,-1.30828620381257e-13
1.86382334024088e-14,-0.0119947583348019,-1.00449863009141e-14,89.9995968599226,0.05560361985332,-4.80120485232426e-14,3.89032765394528e-16,0.0034321687724113,-2.06301955950081e-16,1999.81204809734,3.59508184071699,-1.74281997723309e-13
2.25368184584958e-14,-0.0148192193145595,-1.23098814002649e-14,89.9995166201994,0.0554438709359755,-4.78064345142675e-14,5.94767525846699e-16,0.00329803984448519,-3.18222756377545e-16,1999.7651270685,4.49385345944452,-2.17660239095558e-13
2.61586652773555e-14,-0.0175725203342619,-1.44799660040775e-14,89.9994475957897,0.0552595299632475,-4.75784417513059e-14,8.38038535535641e-16,0.00313602159662927,-4.52367041610828e-16,1999.71822764785,5.39262545742719,-2.60965006029527e-13
2.95167087894769e-14,-0.0202540968761026,-1.65571577847271e-14,89.9993912429835,0.0550516304085947,-4.73291016065272e-14,1.11615718034202e-15,0.00294682852977937,-6.07814937787405e-16,1999.67134672122,6.29139779133023,-3.04197893816969e-13
3.26233996341649e-14,-0.0228634777606462,-1.85433979123067e-14,89.9993489926981,0.054821196181155,-4.70594224168194e-14,1.42656285057862e-15,0.00273118032142556,-7.83667687731373e-16,1999.62448089363,7.190170417825,-3.47360434470179e-13
3.54907189340815e-14,-0.0254002828136127,-2.04406471467811e-14,89.9993222498066,0.0545692408684049,-4.67703890793501e-14,1.7668179833495e-15,0.00248980090387005,-9.79047467816968e-16,1999.57762650252,8.08894329400158,-3.90454099619965e-13
3.81301926809713e-14,-0.0278642205045842,-2.22508820707955e-14,89.9993123925176,0.0542967670123624,-4.64629627286064e-14,2.13460326218738e-15,0.0022234175659598,-1.193097199669e-15,1999.53077963074,8.98771637775525,-4.33480303344597e-13
4.05529057472249e-14,-0.0302550855603212,-2.3976091466679e-14,89.999320771804,0.0540047654191222,-4.61380804895439e-14,2.52771296992725e-15,0.00193276007856129,-1.4249803566253e-15,1999.48393611944,9.88648962814713,-4.76440404924076e-13
4.27695155367868e-14,-0.032572756555398,-2.56182728403538e-14,89.9993487108804,0.0536942145014868,-4.5796655301674e-14,2.94405049089472e-15,0.00161855984401778,-1.6738807649181e-15,1999.4370915808,10.7852630057392,-5.19335711514941e-13
4.47902652878495e-14,-0.0348171934828922,-2.71794290940926e-14,89.9993975047276,0.053366079654433,-4.54395758091257e-14,3.38162395859916e-15,0.00128154906980227,-1.93900239956145e-15,1999.39024141051,11.6840364729038,-5.62167480741688e-13
4.66249970388026e-14,-0.0369884353078785,-2.86615653493528e-14,89.9994684196637,0.0530213126631308,-4.50677063119195e-14,3.83854204522501e-15,0.000922459966551805,-2.2195691749613e-15,1999.34338080017,12.5828099941085,-6.04936923201626e-13
4.82831642680102e-14,-0.0390865975064848,-3.00666859202618e-14,89.9995626929604,0.0526608511432045,-4.46818867738932e-14,4.31300988930986e-15,0.000542023970641341,-2.51482473029186e-15,1999.29650474938,13.4815835361763,-6.47645204880733e-13
4.97738442171676e-14,-0.0411118695932746,-3.13967914377191e-14,89.999681532504,0.0522856180129067,-4.42829328829178e-14,4.8033251580871e-15,0.00014097099142773,-2.82403220970843e-15,1999.24960807773,14.3803570685225,-6.90293449478696e-13
5.11057499072446e-14,-0.0430645126397154,-3.26538761235304e-14,89.9998261164988,0.0518965209968495,-4.38716361592404e-14,5.30787424105318e-15,-0.00027997131673326,-3.14647403749082e-15,1999.20268543655,15.2791305633679,-7.32882740641933e-13
5.22872418553374e-14,-0.0449448567864853,-3.38399252134829e-14,89.9999975932135,0.051494452160916,-4.34487641079837e-14,5.82512857139696e-15,-0.000720078257621515,-3.48145168823454e-15,1999.15573132038,16.1779039959301,-7.75414124103911e-13
5.33263395001379e-14,-0.0467532987523529,-3.49569125278084e-14,90.000197080768,0.0510802874779538,-4.3015060412025e-14,6.3536410720006e-15,-0.00117862877139079,-3.82828545222805e-15,1999.10874007838,17.0766773445939,-8.17888609732603e-13
5.4230732343166e-14,-0.0484902993423468,-3.60067981870714e-14,90.0004256669602,0.0506548864238289,-4.25712451616616e-14,6.89204272278977e-15,-0.00165490608788995,-4.18631419617342e-15,1999.06170592534,17.97545059106,-8.60307173485319e-13
5.50077908124116e-14,-0.0501563809579035,-3.69915264711405e-14,90.0006844091317,0.0502190916033998,-4.21180151176559e-14,7.43903924627465e-15,-0.00214819835507351,-4.55489511942605e-15,1999.01462295261,18.8742237204747,-9.02670759271579e-13
5.56645768545777e-14,-0.05175212511165,-3.79130238185727e-14,90.000974334071,0.0497737284059501,-4.16560440044311e-14,7.99340790818428e-15,-0.00265779924253471,-4.9334035059447e-15,1998.96748513867,19.7729967215411,-9.44980280725044e-13
