,name,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,_runtime,sac_nmae,idhp_nmae,_timestamp,nmae_improvement,_step,_wandb
40,northern-sweep-160,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.2,0.1,4.425485849380493,14.965543983462323,10000000000,1685821811.304169,-9999999985.034456,0,{'runtime': 3}
41,still-sweep-159,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.9,0.99,6.357010126113892,14.965543983462323,246.56855295565853,1685821792.663362,-231.60300897219625,0,{'runtime': 5}
42,fancy-sweep-158,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.9,0.99,5.283630847930908,14.965543983462323,NaN,1685821775.355132,NaN,0,{'runtime': 4}
43,honest-sweep-157,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.8,0.9,6.246159791946411,16.011297433609993,4.184770796809258,1685821760.958943,11.826526636800736,0,{'runtime': 5}
44,golden-sweep-156,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.99,0.8,6.25888204574585,14.965543983462323,4.358841424716089,1685821745.118334,10.606702558746235,0,{'runtime': 5}
45,eager-sweep-155,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.99,0.5,6.246656894683838,16.011297433609993,7.464863725116018,1685821729.156304,8.546433708493975,0,{'runtime': 5}
46,glorious-sweep-154,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.4,0.6,6.286827087402344,16.011297433609993,7.54773122986568,1685821714.126723,8.463566203744314,0,{'runtime': 5}
47,olive-sweep-153,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.8,6.226789951324463,14.965543983462323,4.618453115670978,1685821697.857712,10.347090867791344,0,{'runtime': 5}
48,feasible-sweep-152,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.4,0.5,6.482743978500366,20.585377984797297,5.041654452696745,1685821682.108955,15.543723532100552,0,{'runtime': 5}
49,summer-sweep-151,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.5,0.8,6.254322052001953,16.011297433609993,3.280541041687479,1685821665.840914,12.730756391922514,0,{'runtime': 5}
50,wandering-sweep-150,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.5,0.9,6.259355068206787,14.965543983462323,7.291658593259546,1685821650.958087,7.673885390202777,0,{'runtime': 5}
51,tough-sweep-149,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.8,6.293149948120117,14.965543983462323,3.9909412690630632,1685821635.013251,10.97460271439926,0,{'runtime': 5}
